"Prev.Length","Match.Score","Tile.Size","Prev.Type","Browse.Time"
90,69,0.2,"TT",13.034561420444
85,64,0.2,"TT",12.6577178971584
80,59,0.2,"TT",13.9019338892766
90,69,0.2,"TT",14.0911641126785
85,64,0.2,"TT",11.6395061377858
80,59,0.2,"TT",13.4368380361808
90,69,0.2,"TT",11.8206390705617
85,64,0.2,"TT",11.1909433302233
80,59,0.2,"TT",12.9818083632236
90,69,0.2,"TT",11.4623007652521
85,64,0.2,"TT",11.2369132795849
80,59,0.2,"TT",13.7035640584762
90,69,0.2,"TT",11.9222445340905
85,64,0.2,"TT",9.96944924425922
80,59,0.2,"TT",12.4244616807598
90,69,0.2,"TT",13.1174971712974
85,64,0.2,"TT",12.9667214732638
80,59,0.2,"TT",14.0150017578991
90,69,0.2,"TT",13.6083740653186
85,64,0.2,"TT",11.6627974531749
80,59,0.2,"TT",14.9602876076543
90,69,0.2,"TT",10.7209552622662
85,64,0.2,"TT",13.4942762894505
80,59,0.2,"TT",14.4117503569307
90,69,0.2,"TT",13.0429874857022
85,64,0.2,"TT",12.2064765111139
80,59,0.2,"TT",13.9651767812153
90,69,0.2,"TT",11.6636310375617
85,64,0.2,"TT",12.3606517077083
80,59,0.2,"TT",13.7838828970619
90,69,0.2,"TT",12.1732935908216
85,64,0.2,"TT",11.9482514561352
80,59,0.2,"TT",14.2548205651058
90,69,0.2,"TT",12.3209527204086
85,64,0.2,"TT",12.5103175577028
80,59,0.2,"TT",13.4450256327089
90,69,0.2,"TT",13.315019963174
85,64,0.2,"TT",11.8354391169433
80,59,0.2,"TT",12.9653614556128
90,69,0.2,"TT",12.4741628155167
85,64,0.2,"TT",12.5191640528395
80,59,0.2,"TT",10.9846529775366
90,69,0.2,"TT",12.0858236764525
85,64,0.2,"TT",11.783973852382
80,59,0.2,"TT",13.3239007651757
90,69,0.2,"TT",10.8748439393223
85,64,0.2,"TT",12.4565766081355
80,59,0.2,"TT",12.1254049594758
90,69,0.2,"TT",13.9351947625862
85,64,0.2,"TT",12.0987595711014
80,59,0.2,"TT",12.6450774718344
90,69,0.2,"TT",13.5268018580348
85,64,0.2,"TT",11.3884899753816
80,59,0.2,"TT",15.1684133748518
90,69,0.2,"TT",12.2781276161398
85,64,0.2,"TT",12.5680076431277
80,59,0.2,"TT",14.6290983364406
90,69,0.2,"TT",12.5539858230563
85,64,0.2,"TT",9.96225348575675
80,59,0.2,"TT",12.3168357435758
90,69,0.2,"TT",12.3707777522542
85,64,0.2,"TT",11.5134806301027
80,59,0.2,"TT",11.9927881369631
90,69,0.2,"TT",12.1882508192767
85,64,0.2,"TT",12.8852789209493
80,59,0.2,"TT",12.2297181814764
90,69,0.2,"TT",13.70147912985
85,64,0.2,"TT",12.0401254675355
80,59,0.2,"TT",14.3444667457423
90,69,0.2,"TT",13.1113647464246
85,64,0.2,"TT",12.5886808708727
80,59,0.2,"TT",13.6640955128413
90,69,0.2,"TT",11.7516237396668
85,64,0.2,"TT",12.7314628386828
80,59,0.2,"TT",12.4453283955237
90,69,0.2,"TT",12.4434055433349
85,64,0.2,"TT",12.2236592810521
80,59,0.2,"TT",13.215071294592
90,69,0.2,"TT",10.7418662031628
85,64,0.2,"TT",12.1300559920984
80,59,0.2,"TT",14.9267310210759
90,69,0.2,"TT",14.0009001587703
85,64,0.2,"TT",10.320361951649
80,59,0.2,"TT",11.6208753168262
90,69,0.2,"TT",12.2678837525626
85,64,0.2,"TT",12.7188487399338
80,59,0.2,"TT",12.6067650024892
90,69,0.2,"TT",11.4185994384771
85,64,0.2,"TT",10.8179354473375
80,59,0.2,"TT",12.0041445483673
90,69,0.2,"TT",13.4836464747868
85,64,0.2,"TT",11.6077376456283
80,59,0.2,"TT",11.7679703699494
90,69,0.2,"TT",12.1470960099797
85,64,0.2,"TT",11.4388898054892
80,59,0.2,"TT",14.5498273312491
90,69,0.2,"TT",13.1197487215101
85,64,0.2,"TT",13.0683378467739
80,59,0.2,"TT",13.1087089386924
90,69,0.2,"TT",12.3256882020414
85,64,0.2,"TT",11.9721052648073
80,59,0.2,"TT",11.9409198397472
90,69,0.2,"TT",10.8979917515383
85,64,0.2,"TT",12.7012329457981
80,59,0.2,"TT",14.2664108028303
90,69,0.2,"TT",12.5116279087628
85,64,0.2,"TT",11.7925968315413
80,59,0.2,"TT",12.4307707407637
90,69,0.2,"TT",12.6942149479828
85,64,0.2,"TT",12.920732843326
80,59,0.2,"TT",12.4201518800089
90,69,0.2,"TT",9.02124532378956
85,64,0.2,"TT",12.2421470033017
80,59,0.2,"TT",13.7089976879083
90,69,0.2,"TT",11.2356407761178
85,64,0.2,"TT",12.1262098424885
80,59,0.2,"TT",15.444565433758
90,69,0.2,"TT",10.6431169906867
85,64,0.2,"TT",11.6019430321951
80,59,0.2,"TT",12.6994998790109
90,69,0.2,"TT",10.5481397990201
85,64,0.2,"TT",12.3346385983369
80,59,0.2,"TT",14.0013491022511
90,69,0.2,"TT",12.6114236469106
85,64,0.2,"TT",10.8145191417181
80,59,0.2,"TT",12.607430722311
90,69,0.2,"TT",13.8695406242752
85,64,0.2,"TT",11.9246451383865
80,59,0.2,"TT",13.2678180111781
90,69,0.2,"TT",12.9702103887344
85,64,0.2,"TT",11.055081142257
80,59,0.2,"TT",12.290902938019
90,69,0.2,"TT",12.8434005504963
85,64,0.2,"TT",12.2646560421232
80,59,0.2,"TT",13.105456809396
90,69,0.2,"TT",11.0445655675745
85,64,0.2,"TT",12.1800315224267
80,59,0.2,"TT",13.1176583419176
90,69,0.2,"TT",13.9625832200391
85,64,0.2,"TT",11.6179084419538
80,59,0.2,"TT",13.8453482400777
90,69,0.2,"TT",12.216392907251
85,64,0.2,"TT",12.659685198706
80,59,0.2,"TT",13.5308219249336
90,69,0.2,"TT",10.5469137833548
85,64,0.2,"TT",11.8378780003352
80,59,0.2,"TT",13.2368258124224
90,69,0.2,"TT",12.0326041254293
85,64,0.2,"TT",12.6654816049145
80,59,0.2,"TT",13.4080921609447
