"Prev.Length","Match.Score","Tile.Size","Prev.Type","Browse.Time"
120,100,0.3,"TT",20.1276636455256
100,80,0.1,"TT",15.4012709048243
120,80,0.1,"TT",19.5098389849094
100,100,0.1,"TT",19.2614797987505
120,100,0.1,"TT",19.7072982999878
100,80,0.3,"TT",16.0439377264415
120,80,0.3,"TT",20.3807848116952
100,100,0.3,"TT",21.9196307398231
120,100,0.3,"TT",20.2674766233376
100,80,0.1,"TT",15.6664939005521
120,80,0.1,"TT",19.6049179546596
100,100,0.1,"TT",19.280943522863
120,100,0.1,"TT",20.0813974355818
100,80,0.3,"TT",15.4959109788318
120,80,0.3,"TT",18.6542092070646
100,100,0.3,"TT",18.9540902715888
120,100,0.3,"TT",20.4280770010903
100,80,0.1,"TT",16.3913453622346
120,80,0.1,"TT",19.4048313524974
100,100,0.1,"TT",19.961097105592
120,100,0.1,"TT",19.8102492234248
100,80,0.3,"TT",16.4325633997274
120,80,0.3,"TT",18.4890451937688
100,100,0.3,"TT",18.5453406479365
120,100,0.3,"TT",18.2305176992152
100,80,0.1,"TT",15.8691679904797
120,80,0.1,"TT",19.7708260651987
100,100,0.1,"TT",18.5850929063042
120,100,0.1,"TT",18.8866731539129
100,80,0.3,"TT",15.4335875445876
120,80,0.3,"TT",21.0936998933338
100,100,0.3,"TT",18.5477569030219
120,100,0.3,"TT",18.977271476232
100,80,0.1,"TT",17.5581726448898
120,80,0.1,"TT",20.2751717305023
100,100,0.1,"TT",20.0151560132444
120,100,0.1,"TT",20.3639382035206
100,80,0.3,"TT",16.7359574537571
120,80,0.3,"TT",18.8450786461764
100,100,0.3,"TT",19.1928326301848
120,100,0.3,"TT",21.7564754326586
100,80,0.1,"TT",16.1757276379996
120,80,0.1,"TT",19.8680655070456
100,100,0.1,"TT",19.7685386875086
120,100,0.1,"TT",20.1335581938911
100,80,0.3,"TT",15.1985308988443
120,80,0.3,"TT",18.9199175610218
100,100,0.3,"TT",17.3764633910704
120,100,0.3,"TT",20.0131711097868
100,80,0.1,"TT",14.6175056434358
120,80,0.1,"TT",20.1285655745788
100,100,0.1,"TT",19.8161000648082
120,100,0.1,"TT",19.5921437327432
100,80,0.3,"TT",17.3472399152392
120,80,0.3,"TT",17.8629010019707
100,100,0.3,"TT",19.1251339128579
120,100,0.3,"TT",20.0510173661428
100,80,0.1,"TT",15.5606375705633
120,80,0.1,"TT",19.2971272779399
100,100,0.1,"TT",19.0752388562169
120,100,0.1,"TT",19.4367136972128
100,80,0.3,"TT",14.6217688081899
120,80,0.3,"TT",19.1579406785406
100,100,0.3,"TT",19.9588882748631
120,100,0.3,"TT",21.1349262952367
100,80,0.1,"TT",15.5246740459178
120,80,0.1,"TT",17.1925602246311
100,100,0.1,"TT",19.9524245462805
120,100,0.1,"TT",20.0783665143575
100,80,0.3,"TT",14.5827776662607
120,80,0.3,"TT",19.3642670155569
100,100,0.3,"TT",19.5204698026036
120,100,0.3,"TT",18.2354290886693
100,80,0.1,"TT",16.7976288014102
120,80,0.1,"TT",20.2567510728218
100,100,0.1,"TT",18.3078915309385
120,100,0.1,"TT",20.3114967052576
100,80,0.3,"TT",17.1610814969812
120,80,0.3,"TT",18.7841055649693
100,100,0.3,"TT",19.547031431998
120,100,0.3,"TT",22.4332047867509
100,80,0.1,"TT",16.1353288136056
120,80,0.1,"TT",20.3915087500944
100,100,0.1,"TT",18.7107886031809
120,100,0.1,"TT",20.1661058460267
100,80,0.3,"TT",15.2707449960774
120,80,0.3,"TT",21.0438775974798
100,100,0.3,"TT",19.6696765707735
120,100,0.3,"TT",19.6591776028979
100,80,0.1,"TT",16.6601559696779
120,80,0.1,"TT",20.4342297375737
100,100,0.1,"TT",19.0613934570558
120,100,0.1,"TT",19.2925414145542
100,80,0.3,"TT",13.8872641596088
120,80,0.3,"TT",18.7713746047723
100,100,0.3,"TT",19.7570669556837
120,100,0.3,"TT",21.2248448250024
100,80,0.1,"TT",15.6806485962072
120,80,0.1,"TT",19.5357196709704
100,100,0.1,"TT",20.3432716447538
120,100,0.1,"TT",18.0547155276818
100,80,0.3,"TT",16.4955633144878
120,80,0.3,"TT",19.1925024746213
100,100,0.3,"TT",18.163482598865
120,100,0.3,"TT",18.615140412534
100,80,0.1,"TT",16.4984831689582
120,80,0.1,"TT",18.3129364781254
100,100,0.1,"TT",20.3504357032975
120,100,0.1,"TT",18.9777666772077
100,80,0.3,"TT",15.5847647187032
120,80,0.3,"TT",18.8028091577545
100,100,0.3,"TT",20.3425274863736
120,100,0.3,"TT",19.5388924359056
100,80,0.1,"TT",15.4126361082168
120,80,0.1,"TT",18.9663615309917
100,100,0.1,"TT",19.7808144155798
120,100,0.1,"TT",19.8065419974379
100,80,0.3,"TT",16.7928729224481
120,80,0.3,"TT",18.2437805236937
100,100,0.3,"TT",18.3045514138853
120,100,0.3,"TT",21.3606749777569
100,80,0.1,"TT",15.8529859825996
120,80,0.1,"TT",18.6224032013752
100,100,0.1,"TT",19.4291991131308
120,100,0.1,"TT",19.0772049930262
100,80,0.3,"TT",15.213560300426
120,80,0.3,"TT",18.8431909159967
100,100,0.3,"TT",20.8057643644706
120,100,0.3,"TT",19.8461357399122
100,80,0.1,"TT",16.5833149723587
120,80,0.1,"TT",20.6884186551805
100,100,0.1,"TT",19.9202744110147
120,100,0.1,"TT",19.8990694959167
100,80,0.3,"TT",15.4348693653716
120,80,0.3,"TT",18.6504506946994
100,100,0.3,"TT",18.8233329741428
120,100,0.3,"TT",20.4861290839084
100,80,0.1,"TT",17.1942328145442
120,80,0.1,"TT",19.422389706092
100,100,0.1,"TT",20.1574269647242
120,100,0.1,"TT",19.150353894789
100,80,0.3,"TT",17.1860665417555
120,80,0.3,"TT",20.2161800596574
100,100,0.3,"TT",18.5368454778107
120,100,0.3,"TT",19.9141920764289
100,80,0.1,"TT",18.9421753137242
120,80,0.1,"TT",19.1747235567813
100,100,0.1,"TT",19.6580917329851
120,100,0.1,"TT",19.1037663785818
100,80,0.3,"TT",16.8020046159722
120,80,0.3,"TT",17.7677404521568
100,100,0.3,"TT",19.3535968999369
120,100,0.3,"TT",20.552838621913
100,80,0.1,"TT",16.017026521234
120,80,0.1,"TT",19.7689729021267
100,100,0.1,"TT",19.7540336261613
120,100,0.1,"TT",19.7803837079243
100,80,0.3,"TT",14.7901039235825
120,80,0.3,"TT",16.9819691272117
100,100,0.3,"TT",19.066423698496
120,100,0.3,"TT",21.0951031652667
100,80,0.1,"TT",17.3542851692962
120,80,0.1,"TT",19.1693487734634
100,100,0.1,"TT",18.9505860965956
120,100,0.1,"TT",20.4970396386737
100,80,0.3,"TT",15.2807714383475
120,80,0.3,"TT",17.8492838921682
100,100,0.3,"TT",17.5455140121356
120,100,0.3,"TT",19.7305823461357
100,80,0.1,"TT",16.7818405667026
120,80,0.1,"TT",19.2725563680454
100,100,0.1,"TT",20.8635970130776
120,100,0.1,"TT",19.0941511368468
100,80,0.3,"TT",15.1178225536992
120,80,0.3,"TT",17.973685742957
100,100,0.3,"TT",19.7232366496751
120,100,0.3,"TT",19.2724271536102
100,80,0.1,"TT",16.2814136654128
120,80,0.1,"TT",19.9756010900172
100,100,0.1,"TT",20.0379733874522
120,100,0.1,"TT",20.0174208513635
100,80,0.3,"TT",15.0863523511938
120,80,0.3,"TT",18.8262880113011
100,100,0.3,"TT",18.118794135923
120,100,0.3,"TT",21.1974394899998
100,80,0.1,"TT",17.4337093545394
120,80,0.1,"TT",19.9998856838613
100,100,0.1,"TT",16.0995784617864
120,100,0.1,"TT",18.7453129570836
100,80,0.3,"TT",16.9599464678214
120,80,0.3,"TT",19.8565134597601
100,100,0.3,"TT",19.2759583943423
120,100,0.3,"TT",18.788157631666
100,80,0.1,"TT",17.4448658690116
120,80,0.1,"TT",20.0925410379154
100,100,0.1,"TT",18.2287766512084
120,100,0.1,"TT",18.6538887134137
100,80,0.3,"TT",15.8247812215149
120,80,0.3,"TT",20.2200991697386
100,100,0.3,"TT",18.5255678474619
120,100,0.3,"TT",19.8980342525097
100,80,0.1,"TT",15.1350175236247
120,80,0.1,"TT",20.481993128746
100,100,0.1,"TT",19.1358296309337
120,100,0.1,"TT",17.1629331346763
100,80,0.3,"TT",15.5283169923991
120,80,0.3,"TT",17.5063415947322
100,100,0.3,"TT",20.2128442286373
120,100,0.3,"TT",20.30107508221
100,80,0.1,"TT",17.0477145677215
120,80,0.1,"TT",18.2345144275783
100,100,0.1,"TT",19.4413134503667
120,100,0.1,"TT",18.4887762600434
100,80,0.3,"TT",16.9194601142756
120,80,0.3,"TT",17.7065710441267
100,100,0.3,"TT",19.7442198031433
120,100,0.3,"TT",19.382537590707
100,80,0.1,"TT",15.7692694119913
120,80,0.1,"TT",20.2912748551212
100,100,0.1,"TT",20.163475080021
120,100,0.1,"TT",19.0661040780101
100,80,0.3,"TT",17.5689407373796
120,80,0.3,"TT",17.9945263583457
100,100,0.3,"TT",18.6838237444429
120,100,0.3,"TT",21.505051046522
100,80,0.1,"TT",16.3372599371052
120,80,0.1,"TT",19.294201813732
100,100,0.1,"TT",20.5601899774412
120,100,0.1,"TT",19.7595053232781
100,80,0.3,"TT",15.3746605009996
120,80,0.3,"TT",20.9766282050173
100,100,0.3,"TT",17.3352805798709
120,100,0.3,"TT",20.5358116969459
100,80,0.1,"TT",15.7436401514935
120,80,0.1,"TT",19.2152971334012
100,100,0.1,"TT",18.8663354975922
120,100,0.1,"TT",19.7340825343103
100,80,0.3,"TT",16.2251153427843
120,80,0.3,"TT",19.1701367860245
100,100,0.3,"TT",16.4386149783343
120,100,0.3,"TT",20.9884330886435
100,80,0.1,"TT",14.8933375654986
120,80,0.1,"TT",18.1417426134637
100,100,0.1,"TT",18.1680170559083
120,100,0.1,"TT",20.84951387167
100,80,0.3,"TT",16.4870807903707
120,80,0.3,"TT",18.4794002856109
100,100,0.3,"TT",20.1527252642494
120,100,0.3,"TT",20.5021718371919
100,80,0.1,"TT",16.1237980476977
120,80,0.1,"TT",18.4286339070525
100,100,0.1,"TT",18.8477127617005
120,100,0.1,"TT",18.1372771509562
100,80,0.3,"TT",15.7446253636255
120,80,0.3,"TT",19.0293916486299
100,100,0.3,"TT",18.044016919557
120,100,0.3,"TT",20.1131751911471
100,80,0.1,"TT",16.2813279548728
120,80,0.1,"TT",18.5850919760905
100,100,0.1,"TT",20.1208748800889
120,100,0.1,"TT",21.4141075373484
100,80,0.3,"TT",15.0191553836424
120,80,0.3,"TT",19.6597066582496
100,100,0.3,"TT",17.6483461726699
120,100,0.3,"TT",22.2549502961355
100,80,0.1,"TT",16.0618078263434
120,80,0.1,"TT",19.3102827210566
100,100,0.1,"TT",20.1550464383677
120,100,0.1,"TT",20.0495413151299
100,80,0.3,"TT",16.0075418713844
120,80,0.3,"TT",16.8563995618463
100,100,0.3,"TT",18.8585787616776
120,100,0.3,"TT",18.5388860332797
100,80,0.1,"TT",17.01413837952
120,80,0.1,"TT",19.8510469031287
100,100,0.1,"TT",18.8319843583931
120,100,0.1,"TT",20.3815089678668
100,80,0.3,"TT",14.913067657878
120,80,0.3,"TT",20.6209689434611
100,100,0.3,"TT",19.4276204698135
120,100,0.3,"TT",19.3637818257582
100,80,0.1,"TT",16.7992273803577
120,80,0.1,"TT",18.8784545065245
100,100,0.1,"TT",19.1070492951714
120,100,0.1,"TT",20.4609817436977
100,80,0.3,"TT",14.8404687646368
120,80,0.3,"TT",17.8359767419145
100,100,0.3,"TT",17.4771123293713
120,100,0.3,"TT",20.9556859780212
100,80,0.1,"TT",14.658194620455
120,80,0.1,"TT",19.039340867426
100,100,0.1,"TT",19.507934916345
120,100,0.1,"TT",20.4407627868983
100,80,0.3,"TT",14.555882415091
120,80,0.3,"TT",19.9469740340617
100,100,0.3,"TT",19.504877274301
120,100,0.3,"TT",19.2527609452922
100,80,0.1,"TT",15.9332474277676
120,80,0.1,"TT",19.6408331457923
100,100,0.1,"TT",19.8355969950461
120,100,0.1,"TT",18.9652800586638
100,80,0.3,"TT",17.4894457941164
120,80,0.3,"TT",19.2936488199981
100,100,0.3,"TT",18.5942956678586
120,100,0.3,"TT",21.6885047552759
100,80,0.1,"TT",17.8642074280246
120,80,0.1,"TT",19.4934566779435
100,100,0.1,"TT",20.6620315932548
120,100,0.1,"TT",18.9906793955089
100,80,0.3,"TT",15.2079959054436
120,80,0.3,"TT",19.5925366381895
100,100,0.3,"TT",18.9248958437121
120,100,0.3,"TT",20.308659730333
100,80,0.1,"TT",14.9256946398977
120,80,0.1,"TT",19.3398215902935
100,100,0.1,"TT",18.6138355699044
120,100,0.1,"TT",20.3976123347423
100,80,0.3,"TT",18.0194258496866
120,80,0.3,"TT",19.5390851696772
100,100,0.3,"TT",21.0302676413725
120,100,0.3,"TT",18.3482165836478
100,80,0.1,"TT",15.1011280886082
120,80,0.1,"TT",18.7577530030372
100,100,0.1,"TT",19.6135144707917
120,100,0.1,"TT",19.8737457873773
100,80,0.3,"TT",17.2280470913348
120,80,0.3,"TT",18.1301337821617
100,100,0.3,"TT",18.6702304353029
120,100,0.3,"TT",19.9706629053195
100,80,0.1,"TT",17.192443028033
120,80,0.1,"TT",19.7317091890585
100,100,0.1,"TT",19.3849545300923
120,100,0.1,"TT",19.6700101167724
100,80,0.3,"TT",15.7163582060613
120,80,0.3,"TT",18.7961431227025
100,100,0.3,"TT",19.9535281457896
120,100,0.3,"TT",19.209427591792
100,80,0.1,"TT",17.4882485617916
120,80,0.1,"TT",18.9396172504671
100,100,0.1,"TT",20.4565986497268
120,100,0.1,"TT",19.6499815706761
100,80,0.3,"TT",15.3834179323636
120,80,0.3,"TT",19.1135762621011
100,100,0.3,"TT",19.6400127117577
120,100,0.3,"TT",18.7381870119974
100,80,0.1,"TT",16.8857538801767
120,80,0.1,"TT",19.1500326248802
100,100,0.1,"TT",17.4454977702436
120,100,0.1,"TT",20.0853241393557
100,80,0.3,"TT",15.6546088033634
120,80,0.3,"TT",17.845708665494
100,100,0.3,"TT",18.1767464686318
120,100,0.3,"TT",19.3898923975122
100,80,0.1,"TT",17.118589007777
120,80,0.1,"TT",21.0816064971375
100,100,0.1,"TT",19.9587510102839
120,100,0.1,"TT",19.4476092350815
100,80,0.3,"TT",14.9051250190244
120,80,0.3,"TT",18.9195011189535
100,100,0.3,"TT",19.1447091436149
120,100,0.3,"TT",20.6591745015222
100,80,0.1,"TT",15.1106930152407
120,80,0.1,"TT",20.5458494219487
100,100,0.1,"TT",18.4595743695184
120,100,0.1,"TT",19.8769992528914
100,80,0.3,"TT",15.8203730437634
120,80,0.3,"TT",18.9679570096895
100,100,0.3,"TT",19.5042623959584
120,100,0.3,"TT",19.3199127943237
100,80,0.1,"TT",14.9700201443999
120,80,0.1,"TT",20.2322337511216
100,100,0.1,"TT",20.6724059059807
120,100,0.1,"TT",18.8214675395522
100,80,0.3,"TT",15.9452987272722
120,80,0.3,"TT",19.7663371912119
100,100,0.3,"TT",18.2886087938406
120,100,0.3,"TT",18.872296231848
100,80,0.1,"TT",16.3756283741889
120,80,0.1,"TT",20.7445848708752
100,100,0.1,"TT",18.1543918492766
120,100,0.1,"TT",19.9228817008485
100,80,0.3,"TT",13.8415914486487
120,80,0.3,"TT",19.476017630015
100,100,0.3,"TT",17.761365053207
120,100,0.3,"TT",20.3322185959546
100,80,0.1,"TT",15.2181279391253
120,80,0.1,"TT",19.3162371094702
100,100,0.1,"TT",18.5893332566743
120,100,0.1,"TT",21.6033028154058
100,80,0.3,"TT",15.1074914692148
120,80,0.3,"TT",19.251017799389
100,100,0.3,"TT",20.272719881163
120,100,0.3,"TT",20.2748286744237
100,80,0.1,"TT",17.6885519131937
120,80,0.1,"TT",18.4392972872613
100,100,0.1,"TT",21.4164839465109
120,100,0.1,"TT",21.4771333621417
100,80,0.3,"TT",15.8881926294982
120,80,0.3,"TT",20.3961939152286
100,100,0.3,"TT",19.0858996808232
120,100,0.3,"TT",18.7459156854237
100,80,0.1,"TT",16.4470518371506
120,80,0.1,"TT",18.7881387132042
100,100,0.1,"TT",20.5950828097639
120,100,0.1,"TT",21.3597083227054
100,80,0.3,"TT",15.2567316386482
120,80,0.3,"TT",21.1499722555557
100,100,0.3,"TT",19.6183378141861
120,100,0.3,"TT",19.8272560826548
100,80,0.1,"TT",15.8658546284533
120,80,0.1,"TT",17.5791069927901
100,100,0.1,"TT",19.4123562463565
120,100,0.1,"TT",19.5750396659425
100,80,0.3,"TT",15.6322845375715
120,80,0.3,"TT",18.0187591776983
100,100,0.3,"TT",18.2604110275713
120,100,0.3,"TT",20.5353710826185
100,80,0.1,"TT",15.5947900178872
120,80,0.1,"TT",19.512721823446
100,100,0.1,"TT",18.9176900104179
120,100,0.1,"TT",20.9605909237451
100,80,0.3,"TT",15.9260042760447
120,80,0.3,"TT",19.1249234834956
100,100,0.3,"TT",19.5471079940235
120,100,0.3,"TT",20.2345105527648
100,80,0.1,"TT",16.1243737085608
120,80,0.1,"TT",19.2770799548836
100,100,0.1,"TT",19.273487510467
120,100,0.1,"TT",22.2846660102406
100,80,0.3,"TT",15.3445646456285
120,80,0.3,"TT",19.1089751796497
100,100,0.3,"TT",18.3627872185773
120,100,0.3,"TT",20.0265820731385
100,80,0.1,"TT",16.7634656559135
120,80,0.1,"TT",18.1320130759685
100,100,0.1,"TT",18.7214692380615
120,100,0.1,"TT",20.1210574933113
100,80,0.3,"TT",15.3271028346045
120,80,0.3,"TT",19.5554240934129
100,100,0.3,"TT",19.5598557551902
120,100,0.3,"TT",22.077322931005
100,80,0.1,"TT",16.5421677066497
120,80,0.1,"TT",19.6753935186996
100,100,0.1,"TT",20.7647940939292
120,100,0.1,"TT",19.8484216584336
100,80,0.3,"TT",16.4166506791829
120,80,0.3,"TT",20.269556271356
100,100,0.3,"TT",21.3164222695957
120,100,0.3,"TT",19.9549343547113
100,80,0.1,"TT",15.4037253093151
120,80,0.1,"TT",19.5663721312778
100,100,0.1,"TT",17.6811295993538
120,100,0.1,"TT",17.9509916692783
100,80,0.3,"TT",17.5863959084475
120,80,0.3,"TT",17.0546190675519
100,100,0.3,"TT",18.2709775508219
120,100,0.3,"TT",19.1481078244904
100,80,0.1,"TT",15.88986022636
120,80,0.1,"TT",18.983526390396
100,100,0.1,"TT",20.0698164154642
120,100,0.1,"TT",18.5209060471392
100,80,0.3,"TT",15.753842117617
120,80,0.3,"TT",18.8107247520782
100,100,0.3,"TT",17.9062050778493
120,100,0.3,"TT",20.5066783512196
100,80,0.1,"TT",15.3708845153461
120,80,0.1,"TT",19.0586277628341
100,100,0.1,"TT",18.6434793057273
120,100,0.1,"TT",19.1748759929858
100,80,0.3,"TT",16.2884088399185
120,80,0.3,"TT",20.672946665746
100,100,0.3,"TT",19.4381819377556
120,100,0.3,"TT",20.4718442097772
100,80,0.1,"TT",16.1267691653454
120,80,0.1,"TT",18.4079271220454
100,100,0.1,"TT",18.3120909160325
120,100,0.1,"TT",19.9310592249233
100,80,0.3,"TT",17.4930104845923
120,80,0.3,"TT",19.2657815070142
100,100,0.3,"TT",18.4321233189147
120,100,0.3,"TT",19.1441201541288
100,80,0.1,"TT",15.5161105610496
120,80,0.1,"TT",18.9365723687508
100,100,0.1,"TT",18.4023732642315
120,100,0.1,"TT",19.907182711348
100,80,0.3,"TT",16.1774821739096
120,80,0.3,"TT",20.33304550497
100,100,0.3,"TT",19.1531543981494
120,100,0.3,"TT",19.2242670346659
100,80,0.1,"TT",14.5074085595554
120,80,0.1,"TT",18.9332820960877
100,100,0.1,"TT",18.6738210403882
120,100,0.1,"TT",21.0829687029108
100,80,0.3,"TT",16.2484734318914
120,80,0.3,"TT",19.2522113251351
100,100,0.3,"TT",18.5984489394443
120,100,0.3,"TT",19.2510291053474
100,80,0.1,"TT",16.5678896456229
120,80,0.1,"TT",17.9212500313328
100,100,0.1,"TT",20.4357965262873
120,100,0.1,"TT",20.3109841408251
100,80,0.3,"TT",15.0160184173453
120,80,0.3,"TT",19.4654347307358
100,100,0.3,"TT",18.6116495644343
120,100,0.3,"TT",20.6786768467491
100,80,0.1,"TT",15.4057771415535
120,80,0.1,"TT",18.5156294043587
100,100,0.1,"TT",17.3019635175335
120,100,0.1,"TT",19.3158182306385
100,80,0.3,"TT",15.0596062434289
120,80,0.3,"TT",20.8160727318722
100,100,0.3,"TT",18.5252902763655
120,100,0.3,"TT",20.8682510031229
100,80,0.1,"TT",17.0023332428476
120,80,0.1,"TT",17.9599075383505
100,100,0.1,"TT",19.1894803634237
120,100,0.1,"TT",18.8044559368113
100,80,0.3,"TT",16.3811625610798
120,80,0.3,"TT",19.2030492673807
100,100,0.3,"TT",20.4700071795583
120,100,0.3,"TT",20.6835820012088
100,80,0.1,"TT",15.7334813929254
120,80,0.1,"TT",18.6520874450038
100,100,0.1,"TT",19.6364653569583
120,100,0.1,"TT",21.2914797368456
100,80,0.3,"TT",15.8723579400887
120,80,0.3,"TT",19.6882643584202
100,100,0.3,"TT",21.1250766929623
120,100,0.3,"TT",20.4207188868148
100,80,0.1,"TT",14.2655223863194
120,80,0.1,"TT",18.9989178264925
100,100,0.1,"TT",19.1891813587468
120,100,0.1,"TT",20.927720474666
100,80,0.3,"TT",16.2206332849407
120,80,0.3,"TT",21.069692656067
100,100,0.3,"TT",19.9826664171254
120,100,0.3,"TT",20.8923811763546
100,80,0.1,"TT",15.7326064308668
120,80,0.1,"TT",19.1555197141165
100,100,0.1,"TT",18.9015831294313
120,100,0.1,"TT",20.7671495333461
100,80,0.3,"TT",15.3184455434203
120,80,0.3,"TT",18.2919003804181
100,100,0.3,"TT",19.3441697823985
120,100,0.3,"TT",21.1354098965335
100,80,0.1,"TT",16.6258974667958
120,80,0.1,"TT",18.8823100358669
100,100,0.1,"TT",18.0464750387796
