"Prev.Length","Match.Score","Tile.Size","Prev.Type","Browse.Time"
75,64,0.2,"TT",10.078365760206
80,73,0.2,"TT",9.38884973112391
85,82,0.2,"TT",13.1861858979327
75,82,0.2,"TT",11.8073577995691
75,64,0.2,"TT",12.6252859885899
80,73,0.2,"TT",10.4209863222218
85,82,0.2,"TT",13.9440819952605
75,82,0.2,"TT",10.8080569529312
75,64,0.2,"TT",9.73657045172902
80,73,0.2,"TT",10.1757679877865
85,82,0.2,"TT",11.9696493360098
75,82,0.2,"TT",10.3394720201714
75,64,0.2,"TT",12.3473265112207
80,73,0.2,"TT",8.95561948770787
85,82,0.2,"TT",13.7664971984271
75,82,0.2,"TT",8.17886970268667
75,64,0.2,"TT",9.32011904740183
80,73,0.2,"TT",11.8575070919188
85,82,0.2,"TT",14.3466959731101
75,82,0.2,"TT",10.4805403769133
75,64,0.2,"TT",10.7411356852727
80,73,0.2,"TT",10.17284160182
85,82,0.2,"TT",12.2745254913309
75,82,0.2,"TT",10.969121955687
75,64,0.2,"TT",10.1731267883568
80,73,0.2,"TT",11.0616551706059
85,82,0.2,"TT",12.4394674810163
75,82,0.2,"TT",11.2502745327227
75,64,0.2,"TT",12.2999675350728
80,73,0.2,"TT",12.6652745414359
85,82,0.2,"TT",12.4728673771754
75,82,0.2,"TT",9.72889211990178
75,64,0.2,"TT",12.6742098478323
80,73,0.2,"TT",11.627729536857
85,82,0.2,"TT",12.6851987852051
75,82,0.2,"TT",11.3332005409383
75,64,0.2,"TT",12.9485734647272
80,73,0.2,"TT",10.4654138589055
85,82,0.2,"TT",13.291605119332
75,82,0.2,"TT",10.1060104095279
75,64,0.2,"TT",11.7624532736133
80,73,0.2,"TT",10.5105297100023
85,82,0.2,"TT",13.8461401515814
75,82,0.2,"TT",9.21070078573329
75,64,0.2,"TT",12.06565175643
80,73,0.2,"TT",9.66516711414415
85,82,0.2,"TT",12.1519018106288
75,82,0.2,"TT",10.6606931037481
75,64,0.2,"TT",11.0567400373307
80,73,0.2,"TT",9.16709860159903
85,82,0.2,"TT",12.2695550299745
75,82,0.2,"TT",10.8134784585309
75,64,0.2,"TT",8.69568035424121
80,73,0.2,"TT",11.9316308164194
85,82,0.2,"TT",13.0940855669821
75,82,0.2,"TT",10.3978854551239
75,64,0.2,"TT",12.1828599190176
80,73,0.2,"TT",9.32792427826084
85,82,0.2,"TT",12.7303446133951
75,82,0.2,"TT",11.9297278694496
75,64,0.2,"TT",9.32628018374488
80,73,0.2,"TT",8.78263577871167
85,82,0.2,"TT",11.2932470301176
75,82,0.2,"TT",11.055232309913
75,64,0.2,"TT",11.2637871059519
80,73,0.2,"TT",9.66175117705935
85,82,0.2,"TT",12.5503841507655
75,82,0.2,"TT",10.4996725148067
75,64,0.2,"TT",11.1459827318086
80,73,0.2,"TT",10.3608684317474
85,82,0.2,"TT",12.4041412859826
75,82,0.2,"TT",11.7445493359079
75,64,0.2,"TT",10.8469972247111
80,73,0.2,"TT",9.6792680379162
85,82,0.2,"TT",11.2039811777392
75,82,0.2,"TT",11.4123104355508
75,64,0.2,"TT",11.9748895652372
80,73,0.2,"TT",12.040866207743
85,82,0.2,"TT",13.397245501712
75,82,0.2,"TT",11.5993810783531
75,64,0.2,"TT",12.1318194319469
80,73,0.2,"TT",10.2710920928374
85,82,0.2,"TT",11.8491284595374
75,82,0.2,"TT",11.1543658094758
75,64,0.2,"TT",12.2424326824203
80,73,0.2,"TT",9.60944228664002
85,82,0.2,"TT",11.3745652554606
75,82,0.2,"TT",12.3859266467875
75,64,0.2,"TT",11.0130122227824
80,73,0.2,"TT",10.616493227434
85,82,0.2,"TT",15.1442840071362
75,82,0.2,"TT",11.8778564131111
75,64,0.2,"TT",9.04570244902586
80,73,0.2,"TT",9.56322655069716
85,82,0.2,"TT",12.2362613120727
75,82,0.2,"TT",9.86782083456177
75,64,0.2,"TT",10.4039831953645
80,73,0.2,"TT",12.1219195192604
85,82,0.2,"TT",12.9585365894819
75,82,0.2,"TT",11.5994919785785
75,64,0.2,"TT",10.8683533329018
80,73,0.2,"TT",10.3343447670415
85,82,0.2,"TT",12.7565037028387
75,82,0.2,"TT",10.1914076316704
75,64,0.2,"TT",12.0846824326604
80,73,0.2,"TT",8.96366194812275
85,82,0.2,"TT",12.9597669237471
75,82,0.2,"TT",9.78978005420363
75,64,0.2,"TT",10.7125122625986
80,73,0.2,"TT",6.78511445789433
85,82,0.2,"TT",13.2180414317969
75,82,0.2,"TT",10.3350029984351
75,64,0.2,"TT",10.5480813232011
80,73,0.2,"TT",9.66190122089689
85,82,0.2,"TT",11.5515895426416
75,82,0.2,"TT",10.7470531763468
75,64,0.2,"TT",13.059111325459
80,73,0.2,"TT",9.12740877162225
85,82,0.2,"TT",12.3506672736149
75,82,0.2,"TT",10.4996137168126
75,64,0.2,"TT",11.1341869855315
80,73,0.2,"TT",11.1762675479313
85,82,0.2,"TT",13.202992341082
75,82,0.2,"TT",11.5654582140462
75,64,0.2,"TT",11.6434088937569
80,73,0.2,"TT",9.54129864664605
85,82,0.2,"TT",11.4773817672073
75,82,0.2,"TT",11.9878003563087
75,64,0.2,"TT",10.8326465405717
80,73,0.2,"TT",10.3979710707586
85,82,0.2,"TT",12.0466861063915
75,82,0.2,"TT",10.906784916076
75,64,0.2,"TT",11.4357927819444
80,73,0.2,"TT",8.39405690570172
85,82,0.2,"TT",11.5614583659776
75,82,0.2,"TT",7.7823238215052
75,64,0.2,"TT",13.5095212766811
80,73,0.2,"TT",10.8638637976156
85,82,0.2,"TT",13.0864950206735
75,82,0.2,"TT",11.6478202854088
75,64,0.2,"TT",11.2335909859223
80,73,0.2,"TT",10.1712098886575
85,82,0.2,"TT",13.3046636265892
75,82,0.2,"TT",10.0826423664253
75,64,0.2,"TT",11.3747391333505
80,73,0.2,"TT",11.7640369550154
85,82,0.2,"TT",12.1820303873291
75,82,0.2,"TT",10.939161836158
75,64,0.2,"TT",13.0964600918398
80,73,0.2,"TT",10.3147814284905
85,82,0.2,"TT",15.2187056171615
75,82,0.2,"TT",10.4716931635967
75,64,0.2,"TT",10.5525351400776
80,73,0.2,"TT",11.335100193566
85,82,0.2,"TT",12.2982001509831
75,82,0.2,"TT",11.5642840989166
75,64,0.2,"TT",10.6682374951837
80,73,0.2,"TT",7.34878799869357
85,82,0.2,"TT",13.2755747250031
75,82,0.2,"TT",9.66604114970393
75,64,0.2,"TT",11.4616916009503
80,73,0.2,"TT",10.2970691339314
85,82,0.2,"TT",12.4090916335719
75,82,0.2,"TT",11.1945119262174
75,64,0.2,"TT",11.5688692558192
80,73,0.2,"TT",9.01235445123947
85,82,0.2,"TT",12.4459996704285
75,82,0.2,"TT",10.5731835009496
75,64,0.2,"TT",10.5969151594129
80,73,0.2,"TT",11.041546604174
85,82,0.2,"TT",11.9425188532753
75,82,0.2,"TT",12.0834711440888
75,64,0.2,"TT",11.1122518743246
80,73,0.2,"TT",9.40841458329141
85,82,0.2,"TT",14.1551965508794
75,82,0.2,"TT",10.631410236351
75,64,0.2,"TT",10.6079231333981
80,73,0.2,"TT",9.58395359614645
85,82,0.2,"TT",12.8505771978321
75,82,0.2,"TT",12.793113733237
75,64,0.2,"TT",11.1283683976928
80,73,0.2,"TT",10.3329170440675
85,82,0.2,"TT",13.185736126907
75,82,0.2,"TT",9.14736415510205
75,64,0.2,"TT",11.1158014829893
80,73,0.2,"TT",12.7176597037622
85,82,0.2,"TT",13.0605731138186
75,82,0.2,"TT",12.3601176728326
75,64,0.2,"TT",11.7339511704638
80,73,0.2,"TT",9.52104015566432
85,82,0.2,"TT",12.4703017732219
75,82,0.2,"TT",10.9884218477151
75,64,0.2,"TT",9.84128470870169
80,73,0.2,"TT",10.4029515760994
85,82,0.2,"TT",12.3723170511304
75,82,0.2,"TT",11.0170663880106
75,64,0.2,"TT",13.0498472268768
80,73,0.2,"TT",9.68291803933603
85,82,0.2,"TT",13.1704516420028
75,82,0.2,"TT",11.5161826147885
75,64,0.2,"TT",11.9806594914362
80,73,0.2,"TT",8.94505940188479
85,82,0.2,"TT",11.7500856360412
75,82,0.2,"TT",9.52175750868616
75,64,0.2,"TT",10.3534098686564
80,73,0.2,"TT",12.0596672120603
85,82,0.2,"TT",13.1613462715242
75,82,0.2,"TT",11.1531184476026
75,64,0.2,"TT",11.7139067552531
80,73,0.2,"TT",9.39463951616088
85,82,0.2,"TT",11.127118260775
75,82,0.2,"TT",11.6026180059759
75,64,0.2,"TT",10.5794337588055
80,73,0.2,"TT",11.5877538689099
85,82,0.2,"TT",13.1062168337246
75,82,0.2,"TT",11.2448205478541
75,64,0.2,"TT",9.2385754339953
80,73,0.2,"TT",10.7461073104552
85,82,0.2,"TT",14.2727683426806
75,82,0.2,"TT",11.2243347822005
75,64,0.2,"TT",11.5455088553389
80,73,0.2,"TT",11.5433649311428
85,82,0.2,"TT",14.3173212729049
75,82,0.2,"TT",11.4365983190371
75,64,0.2,"TT",11.3961051582667
80,73,0.2,"TT",10.5809059516195
85,82,0.2,"TT",12.6636451040313
75,82,0.2,"TT",13.4302224068439
75,64,0.2,"TT",10.3621773083359
80,73,0.2,"TT",10.8441121343493
85,82,0.2,"TT",12.4876396996313
75,82,0.2,"TT",9.99855128845165
75,64,0.2,"TT",10.2098122387918
80,73,0.2,"TT",9.96431411275178
85,82,0.2,"TT",13.3602378468586
75,82,0.2,"TT",13.7376126983665
75,64,0.2,"TT",9.86264527837432
80,73,0.2,"TT",8.52673406248589
85,82,0.2,"TT",13.8328870147604
75,82,0.2,"TT",11.9278107366749
75,64,0.2,"TT",10.300538722887
80,73,0.2,"TT",12.4105515939379
85,82,0.2,"TT",13.7746149219659
75,82,0.2,"TT",11.4650454783816
75,64,0.2,"TT",10.916328102809
80,73,0.2,"TT",9.69182154424395
85,82,0.2,"TT",12.9499940018497
75,82,0.2,"TT",12.8496929766281
75,64,0.2,"TT",10.744152375686
80,73,0.2,"TT",12.7659575208369
85,82,0.2,"TT",13.4163952576097
75,82,0.2,"TT",9.41930236329823
75,64,0.2,"TT",11.7736832881137
80,73,0.2,"TT",10.962309674891
85,82,0.2,"TT",14.3336924030785
75,82,0.2,"TT",12.1685125099985
75,64,0.2,"TT",12.6076775104572
80,73,0.2,"TT",9.30317734811075
85,82,0.2,"TT",11.2599522076724
75,82,0.2,"TT",10.1246348971526
75,64,0.2,"TT",11.0009499338102
80,73,0.2,"TT",8.07265410475006
85,82,0.2,"TT",14.4053990584691
75,82,0.2,"TT",10.1880331227409
75,64,0.2,"TT",11.3236567717815
80,73,0.2,"TT",12.8490793542611
85,82,0.2,"TT",12.4442371779785
75,82,0.2,"TT",9.99253507463931
75,64,0.2,"TT",11.7430746080557
80,73,0.2,"TT",8.00611093371273
85,82,0.2,"TT",11.5406351713035
75,82,0.2,"TT",11.5913596550615
75,64,0.2,"TT",10.5329181640771
80,73,0.2,"TT",8.85023792283437
85,82,0.2,"TT",11.4085438499285
75,82,0.2,"TT",9.83246874067676
75,64,0.2,"TT",11.9327007419909
80,73,0.2,"TT",8.87144040848592
85,82,0.2,"TT",12.052830812109
75,82,0.2,"TT",12.2181682332338
75,64,0.2,"TT",11.2293616081254
80,73,0.2,"TT",9.35915788059186
85,82,0.2,"TT",12.0143114464902
75,82,0.2,"TT",10.7538281716883
75,64,0.2,"TT",10.6219326543653
80,73,0.2,"TT",9.68174253228128
85,82,0.2,"TT",13.548055148361
75,82,0.2,"TT",11.4080206665131
75,64,0.2,"TT",10.8297211477139
80,73,0.2,"TT",10.6657600473691
85,82,0.2,"TT",12.1876488693696
75,82,0.2,"TT",11.0396786596088
75,64,0.2,"TT",10.7256831539231
80,73,0.2,"TT",10.3388983081567
85,82,0.2,"TT",11.8743728676206
75,82,0.2,"TT",11.1992597620621
75,64,0.2,"TT",12.1222550247103
80,73,0.2,"TT",9.54949915862489
85,82,0.2,"TT",12.5298856039685
75,82,0.2,"TT",10.3246710953472
75,64,0.2,"TT",12.3795303099181
80,73,0.2,"TT",10.4531239673609
85,82,0.2,"TT",11.9878860847309
75,82,0.2,"TT",11.0121939898117
75,64,0.2,"TT",12.3090140769065
80,73,0.2,"TT",8.50067555794233
85,82,0.2,"TT",13.2907653720518
75,82,0.2,"TT",11.8816867124464
75,64,0.2,"TT",12.3508610364981
80,73,0.2,"TT",9.91756455296761
85,82,0.2,"TT",11.8155204789843
75,82,0.2,"TT",11.147332182635
75,64,0.2,"TT",9.58423628713569
80,73,0.2,"TT",9.30600037146499
85,82,0.2,"TT",13.075019104799
75,82,0.2,"TT",11.7436241255589
75,64,0.2,"TT",10.4616030814283
80,73,0.2,"TT",10.3637383204386
85,82,0.2,"TT",11.9101453110773
75,82,0.2,"TT",10.3249618592685
75,64,0.2,"TT",10.64394313387
80,73,0.2,"TT",10.1571674856308
85,82,0.2,"TT",11.3272943118439
75,82,0.2,"TT",9.34977987654912
75,64,0.2,"TT",11.7963026425996
80,73,0.2,"TT",8.9679499135041
85,82,0.2,"TT",10.5562173906561
75,82,0.2,"TT",8.49605835922955
75,64,0.2,"TT",11.4129639378368
80,73,0.2,"TT",10.9065488391107
85,82,0.2,"TT",12.7476232601129
75,82,0.2,"TT",10.5867972547186
75,64,0.2,"TT",12.2414027277449
80,73,0.2,"TT",11.6442817495003
85,82,0.2,"TT",13.0143405629417
75,82,0.2,"TT",10.5303604975094
75,64,0.2,"TT",12.2728568662404
80,73,0.2,"TT",9.99796742460779
85,82,0.2,"TT",13.5542811383672
75,82,0.2,"TT",9.97404335063307
75,64,0.2,"TT",11.5900525323412
80,73,0.2,"TT",10.7875582404001
85,82,0.2,"TT",11.2243573404049
