"Prev.Length","Match.Score","Tile.Size","Prev.Type","Browse.Time"
70,73,0.2,"TT",11.026182357478
80,86,0.2,"TT",12.5068778242411
80,60,0.2,"TT",11.7543119279857
90,73,0.2,"TT",13.260398952327
70,73,0.2,"TT",10.5715970098788
80,86,0.2,"TT",12.1728915203778
80,60,0.2,"TT",12.700460075377
90,73,0.2,"TT",11.9259827802897
70,73,0.2,"TT",11.2051634593772
80,86,0.2,"TT",11.4424517646726
80,60,0.2,"TT",14.3317168684911
90,73,0.2,"TT",13.3156690979436
70,73,0.2,"TT",11.3908895346407
80,86,0.2,"TT",11.6202368926398
80,60,0.2,"TT",12.0191380899481
90,73,0.2,"TT",13.1481685828169
70,73,0.2,"TT",11.4253020923749
80,86,0.2,"TT",11.3051462446052
80,60,0.2,"TT",12.3823855352425
90,73,0.2,"TT",12.1397161159754
70,73,0.2,"TT",9.45830540255922
80,86,0.2,"TT",11.5939777606845
80,60,0.2,"TT",14.0133636761688
90,73,0.2,"TT",13.2133948553361
70,73,0.2,"TT",10.875195828204
80,86,0.2,"TT",8.71046942330026
80,60,0.2,"TT",13.2032594599099
90,73,0.2,"TT",14.0921557894383
70,73,0.2,"TT",10.911434057321
80,86,0.2,"TT",11.3067392985766
80,60,0.2,"TT",12.652612846261
90,73,0.2,"TT",11.3952945076818
70,73,0.2,"TT",12.4207466604181
80,86,0.2,"TT",12.9157778331269
80,60,0.2,"TT",12.0474742858269
90,73,0.2,"TT",13.29751102059
70,73,0.2,"TT",10.8869539283586
80,86,0.2,"TT",12.1770722516429
80,60,0.2,"TT",11.9845029836612
90,73,0.2,"TT",13.6488692720058
70,73,0.2,"TT",10.9858631952695
80,86,0.2,"TT",10.9659315189227
80,60,0.2,"TT",13.0606986803331
90,73,0.2,"TT",13.1067171551151
70,73,0.2,"TT",9.52309593901408
80,86,0.2,"TT",12.3812915324208
80,60,0.2,"TT",13.9999370346282
90,73,0.2,"TT",12.0419607952033
70,73,0.2,"TT",11.0392642595733
80,86,0.2,"TT",12.815529886855
80,60,0.2,"TT",12.1960604994547
90,73,0.2,"TT",12.5938660196526
70,73,0.2,"TT",12.8478813754995
80,86,0.2,"TT",12.1136526595149
80,60,0.2,"TT",12.1501083647432
90,73,0.2,"TT",13.3201954195765
70,73,0.2,"TT",11.4220885881689
80,86,0.2,"TT",12.2074149569198
80,60,0.2,"TT",12.7913373682729
90,73,0.2,"TT",12.0743811651062
70,73,0.2,"TT",8.64204143390762
80,86,0.2,"TT",12.0910283203525
80,60,0.2,"TT",12.1875233703429
90,73,0.2,"TT",11.9127865675162
70,73,0.2,"TT",10.3259834170227
80,86,0.2,"TT",10.8371613220808
80,60,0.2,"TT",11.7799477641145
90,73,0.2,"TT",13.7404786740429
70,73,0.2,"TT",11.1203522726742
80,86,0.2,"TT",13.7014110406157
80,60,0.2,"TT",12.4331678723551
90,73,0.2,"TT",13.348079016428
70,73,0.2,"TT",10.9046140269466
80,86,0.2,"TT",13.2966701941295
80,60,0.2,"TT",12.8472907242264
90,73,0.2,"TT",14.3192211355997
70,73,0.2,"TT",10.0844162432511
80,86,0.2,"TT",12.2074556009747
80,60,0.2,"TT",14.0715817122649
90,73,0.2,"TT",12.5218562947043
70,73,0.2,"TT",11.9467938509916
80,86,0.2,"TT",13.7003608245443
80,60,0.2,"TT",11.6540732786166
90,73,0.2,"TT",11.3266211803215
70,73,0.2,"TT",9.93868544068129
80,86,0.2,"TT",12.2049269762913
80,60,0.2,"TT",13.8681167754788
90,73,0.2,"TT",13.6101346730854
70,73,0.2,"TT",10.1040862608512
80,86,0.2,"TT",10.4015807846227
80,60,0.2,"TT",13.6344123511437
90,73,0.2,"TT",11.4599423088758
70,73,0.2,"TT",9.69942877203004
80,86,0.2,"TT",12.3962970040555
80,60,0.2,"TT",12.6909382911948
90,73,0.2,"TT",11.243889013
70,73,0.2,"TT",12.2985362663436
80,86,0.2,"TT",11.6099047718526
80,60,0.2,"TT",13.8503172110303
90,73,0.2,"TT",12.7342342480757
70,73,0.2,"TT",10.9605710473728
80,86,0.2,"TT",11.8948204015858
80,60,0.2,"TT",12.6559633949703
90,73,0.2,"TT",12.7569690321595
70,73,0.2,"TT",11.8388375442314
80,86,0.2,"TT",11.0376728994242
80,60,0.2,"TT",13.2974513483288
90,73,0.2,"TT",12.7769101155954
70,73,0.2,"TT",10.1506170950007
80,86,0.2,"TT",13.0962414650274
80,60,0.2,"TT",14.2098672400004
90,73,0.2,"TT",11.7829778709535
70,73,0.2,"TT",11.0447437513571
80,86,0.2,"TT",10.1886894349117
80,60,0.2,"TT",13.3741352362211
90,73,0.2,"TT",11.3701116853899
70,73,0.2,"TT",10.4896224849167
80,86,0.2,"TT",11.953075241017
80,60,0.2,"TT",14.9153003078988
90,73,0.2,"TT",13.1814652452108
70,73,0.2,"TT",9.60108857239406
80,86,0.2,"TT",11.5609798231829
80,60,0.2,"TT",13.2643822918819
90,73,0.2,"TT",12.2953023667049
70,73,0.2,"TT",9.10824089997486
80,86,0.2,"TT",12.0259194293502
80,60,0.2,"TT",11.4464659719474
90,73,0.2,"TT",11.1262894138907
70,73,0.2,"TT",10.1202510152256
80,86,0.2,"TT",10.4950742294078
80,60,0.2,"TT",12.9290661621438
90,73,0.2,"TT",11.1463757501568
70,73,0.2,"TT",9.55103351820265
80,86,0.2,"TT",12.901074575551
80,60,0.2,"TT",13.8713448370994
90,73,0.2,"TT",12.3531629755014
70,73,0.2,"TT",9.40367334363647
80,86,0.2,"TT",13.8982671955545
80,60,0.2,"TT",11.6923704218514
90,73,0.2,"TT",12.3928480839117
70,73,0.2,"TT",10.4033394419427
80,86,0.2,"TT",12.3309470527739
80,60,0.2,"TT",12.1210234328242
90,73,0.2,"TT",14.9007125303786
70,73,0.2,"TT",10.7641157026999
80,86,0.2,"TT",12.3528902232753
80,60,0.2,"TT",12.237860033758
90,73,0.2,"TT",13.5182065583768
70,73,0.2,"TT",11.0954193565625
80,86,0.2,"TT",12.6295132566479
80,60,0.2,"TT",12.8028545857023
90,73,0.2,"TT",10.1485368604099
70,73,0.2,"TT",10.1666099183625
80,86,0.2,"TT",10.681381573965
80,60,0.2,"TT",10.942441951852
90,73,0.2,"TT",13.6075242819129
70,73,0.2,"TT",10.6783216061933
80,86,0.2,"TT",13.484285062685
80,60,0.2,"TT",13.43072688398
90,73,0.2,"TT",11.6183807121531
70,73,0.2,"TT",10.5676212546892
80,86,0.2,"TT",10.5908541348085
80,60,0.2,"TT",11.8488887372357
90,73,0.2,"TT",11.5801373853314
70,73,0.2,"TT",11.3750215709122
80,86,0.2,"TT",11.7079607159306
80,60,0.2,"TT",13.1034475530349
90,73,0.2,"TT",11.5128831891805
70,73,0.2,"TT",9.22279486372222
80,86,0.2,"TT",12.1273915112106
80,60,0.2,"TT",11.4398765615768
90,73,0.2,"TT",14.7743005891875
70,73,0.2,"TT",11.8329936038663
80,86,0.2,"TT",11.9952128455277
80,60,0.2,"TT",12.2650188437316
90,73,0.2,"TT",12.1251853409358
70,73,0.2,"TT",10.500990156061
80,86,0.2,"TT",12.3916594077379
80,60,0.2,"TT",13.7940744978131
90,73,0.2,"TT",11.561287778638
70,73,0.2,"TT",10.8994580121728
80,86,0.2,"TT",12.1808286221629
80,60,0.2,"TT",12.5013432784627
90,73,0.2,"TT",12.7538002748092
70,73,0.2,"TT",12.0670392256573
80,86,0.2,"TT",13.2792460804615
80,60,0.2,"TT",12.7676152163196
90,73,0.2,"TT",12.4561371778539
70,73,0.2,"TT",11.320771026574
80,86,0.2,"TT",10.2650775802499
80,60,0.2,"TT",14.411086748399
90,73,0.2,"TT",11.1027394241028
70,73,0.2,"TT",10.8469107746679
80,86,0.2,"TT",11.2296295496389
80,60,0.2,"TT",11.2762453521247
90,73,0.2,"TT",12.4650288229591
70,73,0.2,"TT",10.1887566499809
80,86,0.2,"TT",13.742237510749
80,60,0.2,"TT",13.9947477333306
